29,GetPetActionSlotUsable
29,IsHarmfulSpell
29,PurchaseSlot
29,QuestIsFromAreaTrigger
29,SetActionBarToggles
29,UnitPvpClassification
29,debuglocals
28,C_AreaPoiInfo.GetAreaPOIForMap
28,C_AzeriteEmpoweredItem.IsPowerSelected
28,C_GuildInfo.GuildControlGetRankFlags
28,C_Item.DoesItemExistByID
28,C_NamePlate.SetNamePlateEnemySize
28,C_PetBattles.GetNumPets
28,C_PetBattles.GetPetSpeciesID
28,C_PetJournal.GetBattlePetLink
28,C_PvP.IsActiveBattlefield
28,C_WowTokenPublic.UpdateMarketPrice
28,GetBankBagSlotFlag
28,GetCurrentTitle
28,GetGuildTradeSkillInfo
28,GetNumBindings
28,HasLFGRestrictions
28,LFGTeleport
28,RemoveTrackedAchievement
28,UnitIsBattlePet
28,UnitSetRole
27,AutoLootMailItem
27,BNIsSelf
27,C_CurrencyInfo.ExpandCurrencyList
27,C_Garrison.GetLooseShipments
27,C_Heirloom.PlayerHasHeirloom
27,C_Item.GetItemQualityByID
27,C_LootHistory.GetItem
27,C_QuestLog.AddQuestWatch
27,C_SummonInfo.ConfirmSummon
27,C_TaskQuest.GetQuestZoneID
27,C_TradeSkillUI.GetTradeSkillLineInfoByID
27,C_TradeSkillUI.OpenTradeSkill
27,GetChatWindowMessages
27,GetLanguageByIndex
27,GetNumSpecGroups
27,GetNumWorldPVPAreas
27,GetQuestLogRewardHonor
27,GetQuestMoneyToGet
27,GetSendMailMoney
27,GetTrainerServiceInfo
27,IsPetAttackAction
27,SetPortraitTextureFromCreatureDisplayID
27,ShowQuestOffer
27,SocketContainerItem
27,UnitIsOtherPlayersPet
26,C_AreaPoiInfo.GetAreaPOIInfo
26,C_AreaPoiInfo.GetAreaPOISecondsLeft
26,C_FriendList.GetIgnoreName
26,C_Garrison.GetTalentTreeInfo
26,C_Garrison.IsOnGarrisonMap
26,C_Item.GetItemLink
26,C_LFGList.CreateListing
26,C_LFGList.GetAvailableActivities
26,C_LFGList.GetSearchResultMemberCounts
26,C_QuestLog.GetQuestWatchType
26,C_QuestLog.IsPushableQuest
26,C_TradeSkillUI.GetTradeSkillListLink
26,C_Transmog.GetSlotVisualInfo
26,C_WowTokenPublic.GetCurrentMarketPrice
26,CameraZoomIn
26,CameraZoomOut
26,DeleteInboxItem
26,GetAchievementComparisonInfo
26,GetBattlefieldInstanceRunTime
26,GetLFGDungeonRewardInfo
26,GetLifesteal
26,GetNumArtifactsByRace
26,IsArtifactPowerItem
26,IsInLFGDungeon
26,JoinPermanentChannel
26,SetGuildRosterSelection
26,UseInventoryItem
25,AddTrackedAchievement
25,BNSetCustomMessage
25,C_AzeriteItem.IsAzeriteItemByID
25,C_Club.GetClubInfo
25,C_FriendList.GetNumIgnores
25,C_FriendList.RemoveFriend
25,C_LFGList.DeclineApplicant
25,C_MountJournal.Pickup
25,C_NamePlate.SetNamePlateFriendlyClickThrough
25,C_NamePlate.SetNamePlateSelfSize
25,C_QuestLog.AbandonQuest
25,C_QuestLog.RemoveQuestWatch
25,C_Soulbinds.IsItemConduitByItemInfo
25,C_TaskQuest.RequestPreloadRewardData
25,C_TradeSkillUI.GetRecipeCooldown
25,EJ_SetLootFilter
25,GetAvailableBandwidth
25,GetBindingByKey
25,GetDownloadedPercentage
25,GetInventoryItemEquippedUnusable
25,GetLootInfo
25,GetPOITextureCoords
25,GetPreviousAchievement
25,GetSavedInstanceChatLink
25,GetVehicleBarIndex
25,MouselookStart
24,C_ChallengeMode.GetCompletionInfo
24,C_ChallengeMode.SlotKeystone
24,C_LFGList.GetLanguageSearchFilter
24,C_LootHistory.GetPlayerInfo
24,C_PetJournal.GetNumPetTypes
24,C_PetJournal.SetPetTypeFilter
24,C_QuestLog.GetQuestIDForQuestWatchIndex
24,C_QuestLog.GetTitleForLogIndex
24,C_QuestLog.RequestLoadQuestByID
24,C_TransmogCollection.PlayerHasTransmog
24,CollapseQuestHeader
24,GetContainerItemEquipmentSetInfo
24,GetLFGDungeonShortageRewardInfo
24,GetNumRewardSpells
24,GetOverrideBarIndex
24,GetSelectedFaction
24,GetShieldBlock
24,GetSpellHitModifier
24,GetTalentLink
24,IsBattlePayItem
24,IsContainerItemAnUpgrade
24,IsInJailersTower
24,IsLFGDungeonJoinable
24,IsMetaKeyDown
24,LearnPvpTalent
24,MoveViewLeftStop
24,QuestIsWeekly
24,SetSendMailMoney
24,SetView
24,UnitQuestTrivialLevelRange
24,UnitUsingVehicle
23,C_AlliedRaces.GetRaceInfoByID
23,C_CVar.GetCVarBool
23,C_DeathInfo.GetSelfResurrectOptions
23,C_Garrison.GetBuildingInfo
23,C_Garrison.GetGarrisonInfo
23,C_Garrison.RequestLandingPageShipmentInfo
23,C_PetBattles.GetAbilityInfo
23,C_PetBattles.GetHealth
23,C_PetJournal.IsPetTypeChecked
23,C_PetJournal.SetSearchFilter
23,C_PetJournal.SummonRandomPet
23,C_PvP.IsRatedBattleground
23,C_QuestLog.SetAbandonQuest
23,C_SuperTrack.GetSuperTrackedQuestID
23,C_ToyBox.SetCollectedShown
23,C_ToyBox.SetFilterString
23,C_TransmogCollection.PlayerCanCollectSource
23,GetBattlefieldStatData
23,GetModifiedClick
23,GetNumLanguages
23,GetQuestLogRewardArtifactXP
23,GetTotemTimeLeft
23,IsCorruptedItem
23,IsPossessBarVisible
23,IsRightAltKeyDown
23,IsRightControlKeyDown
23,IsRightShiftKeyDown
23,MoveViewRightStart
23,MoveViewRightStop
23,SetLFGRoles
23,ShowContainerSellCursor
23,SortGuildRoster
23,Sound_GameSystem_RestartSoundSystem
23,SpellGetVisibilityInfo
22,C_AzeriteEssence.GetEssenceInfo
22,C_Club.SendMessage
22,C_CurrencyInfo.GetBackpackCurrencyInfo
22,C_FriendList.AddOrDelIgnore
22,C_Item.GetCurrentItemLevel
22,C_LFGList.GetApplicants
22,C_LFGList.GetApplications
22,C_LFGList.GetSearchResultEncounterInfo
22,C_LFGList.ReportApplicant
22,C_LootHistory.GetNumItems
22,C_PetBattles.GetAuraInfo
22,C_PvP.GetArenaCrowdControlInfo
22,C_PvP.GetNextHonorLevelForReward
22,C_PvP.IsWarModeActive
22,C_QuestLog.IsWorldQuest
22,C_TransmogCollection.GetAllAppearanceSources
22,DemoteAssistant
22,GetActionBarPage
22,GetCorpseRecoveryDelay
22,GetFunctionCPUUsage
22,GetGuildFactionInfo
22,GetLFGProposal
22,GetLFGQueueStats
22,GetNumArenaOpponents
22,GetNumExpansions
22,GetSchoolString
22,GetSpecializationSpells
22,GetSpellAutocast
22,GetVoidTransferDepositInfo
22,IsEquippedItemType
22,IsHelpfulSpell
22,ItemHasRange
22,MoveViewLeftStart
22,SearchLFGGetResults
22,SetRaidDifficultyID
21,BuyTrainerService
21,C_AzeriteEmpoweredItem.GetAllTierInfo
21,C_AzeriteEmpoweredItem.GetAllTierInfoByItemID
21,C_BlackMarket.GetItemInfoByIndex
21,C_BlackMarket.GetNumItems
21,C_ChallengeMode.GetPowerLevelDamageHealthMod
21,C_ContributionCollector.GetState
21,C_LFGList.ApplyToGroup
21,C_PetBattles.GetAbilityInfoByID
21,C_QuestLog.IsFailed
21,C_QuestLog.IsQuestTask
21,CanGuildInvite
21,CanLootUnit
21,GetBattlegroundInfo
21,GetChatWindowChannels
21,GetExpertise
21,GetFriendshipReputationRanks
21,GetItemSpecInfo
21,GetMacroItem
21,GetNextAchievement
21,GetPersonalRatedInfo
21,GetQuestLogRewardSpell
21,GetSocketTypes
21,GetTalentInfoBySpecialization
21,HasSendMailItem
21,InboxItemCanDelete
21,SetCurrentTitle
21,SetSelectedArtifact
21,SpellIsSelfBuff
21,UnitIsPossessed
20,BNGetNumFriendInvites
20,C_EquipmentSet.SaveEquipmentSet
20,C_Garrison.GetMissionDeploymentInfo
20,C_Map.GetMapGroupID
20,C_MountJournal.SetCollectedFilterSetting
20,C_NewItems.RemoveNewItem
20,C_PetBattles.GetMaxHealth
20,C_PetBattles.IsWildBattle
20,C_PetJournal.IsFilterChecked
20,C_PetJournal.IsPetSourceChecked
20,C_PetJournal.SetPetSourceChecked
20,C_PvP.RequestCrowdControlSpell
20,C_QuestLog.GetMaxNumQuestsCanAccept
20,C_Reputation.RequestFactionParagonPreloadRewardData
20,C_ToyBox.SetAllSourceTypeFilters
20,C_TradeSkillUI.GetRecipeLink
20,C_TradeSkillUI.SetOnlyShowSkillUpRecipes
20,C_TransmogCollection.GetCategoryAppearances
20,CanScanResearchSite
20,CompleteLFGRoleCheck
20,CursorCanGoInSlot
20,GetBattlefieldTeamInfo
20,GetMerchantItemID
20,GetNumTrackedAchievements
20,GetSpellLossOfControlCooldown
20,IsTitleKnown
20,SelectedRealmName
20,SetChatWindowSize
20,SetLFGDungeon
20,TaxiNodePosition
20,UnitInSubgroup
19,C_ArtifactUI.GetArtifactInfo
19,C_BattleNet.GetAccountInfoByGUID
19,C_ChallengeMode.GetDungeonScoreRarityColor
19,C_Club.GetGuildClubId
19,C_FriendList.DelIgnore
19,C_Garrison.GetCurrencyTypes
19,C_GuildInfo.CanEditOfficerNote
19,C_IncomingSummon.HasIncomingSummon
19,C_Item.IsAnimaItemByID
19,C_LFGList.RemoveListing
19,C_Map.GetMapInfoAtPosition
19,C_NamePlate.SetNamePlateSelfClickThrough
19,C_PartyInfo.ConvertToParty
19,C_PetBattles.CancelPVPDuel
19,C_PetJournal.GetPetAbilityList
19,C_PetJournal.SetPetLoadOutInfo
19,C_StorePublic.IsEnabled
19,C_TaxiMap.GetAllTaxiNodes
19,C_TransmogCollection.GetCategoryInfo
19,C_TransmogSets.GetSetInfo
19,C_UIWidgetManager.GetTextWithStateWidgetVisualizationInfo
19,ClearAllLFGDungeons
19,GetArtifactProgress
19,GetAvoidance
19,GetCameraZoom
19,GetCoinIcon
19,GetCurrentArenaSeason
19,GetHomePartyInfo
19,GetLegacyRaidDifficultyID
19,GetMaxLevelForLatestExpansion
19,GetNumTitles
19,GetPVPSessionStats
19,GetSpellAvailableLevel
19,IsWindowsClient
19,JoinLFG
19,Logout
19,SetChatWindowShown
19,SolveArtifact
19,UnitIsOwnerOrControllerOfUnit
18,C_ArtifactUI.IsEquippedArtifactDisabled
18,C_Calendar.GetEventInfo
18,C_CurrencyInfo.GetCurrencyInfoFromLink
18,C_Garrison.GetFollowerShipments
18,C_Garrison.GetTalentTreeIDsByClassID
18,C_Map.GetMapGroupMembersInfo
18,C_Map.GetMapPosFromWorldPos
18,C_NamePlate.SetNamePlateEnemyClickThrough
18,C_PaperDollInfo.GetInspectItemLevel
18,C_PetBattles.GetPower
18,C_PetBattles.GetSpeed
18,C_QuestLog.GetQuestsOnMap
18,C_Scenario.GetCriteriaInfoByStep
18,C_SuperTrack.SetSuperTrackedQuestID
18,C_TaskQuest.GetQuestProgressBarInfo
18,C_TradeSkillUI.SetOnlyShowMakeableRecipes
18,C_VignetteInfo.GetVignettePosition
18,CanEditMOTD
18,ClearRaidMarker
18,DepositGuildBankMoney
18,GetCursorMoney
18,GetLootRollTimeLeft
18,GetPetFoodTypes
18,GetPossessInfo
18,GetQuestFactionGroup
18,GetQuestUiMapID
18,GetSelectedArtifactInfo
18,GetSendMailCOD
18,GetTasksTable
18,GetTimeToWellRested
18,HaveQuestRewardData
18,IsArenaSkirmish
18,IsSpellKnownOrOverridesKnown
18,IsTestBuild
18,JumpOrAscendStart
18,QuestPOIGetIconInfo
18,SetGuildInfoText
18,SocketItemToArtifact
18,UnitControllingVehicle
18,UnitNameplateShowsWidgetsOnly
17,C_BattleNet.GetGameAccountInfoByGUID
17,C_ChatInfo.GetRegisteredAddonMessagePrefixes
17,C_CovenantCallings.AreCallingsUnlocked
17,C_CreatureInfo.GetFactionInfo
17,C_FriendList.IsIgnored
17,C_FriendList.SetFriendNotes
17,C_Garrison.GetBasicMissionInfo
17,C_Garrison.GetLandingPageShipmentInfo
17,C_LossOfControl.GetActiveLossOfControlData
17,C_MountJournal.Dismiss
17,C_PetJournal.GetPetTeamAverageLevel
17,C_PvP.IsInBrawl
17,C_QuestLog.GetBountiesForMapID
17,C_QuestLog.GetDistanceSqToQuest
17,C_QuestLog.IsQuestCalling
17,C_Scenario.GetBonusSteps
17,C_TaskQuest.GetQuestLocation
17,C_ToyBox.GetToyLink
17,C_ToyBox.SetUncollectedShown
17,C_Transmog.CanTransmogItem
17,C_Transmog.GetSlotForInventoryType
17,CallCompanion
17,ConfirmReadyCheck
17,EJ_GetDifficulty
17,EJ_IsValidInstanceDifficulty
17,GetActiveArtifactByRace
17,GetArtifactInfoByRace
17,GetBonusBarOffset
17,GetCVarInfo
17,GetGameMessageInfo
17,GetInventoryItemsForSlot
17,GetTimePreciseSec
17,LearnTalents
17,QuestFlagsPVP
17,QuestHasPOIInfo
17,RequestArtifactCompletionHistory
17,RestartGx
17,SetBagSlotFlag
17,TurnOrActionStart
17,UnitBattlePetSpeciesID
16,C_AzeriteEssence.GetMilestoneEssence
16,C_ChromieTime.GetChromieTimeExpansionOptions
16,C_Club.GetSubscribedClubs
16,C_EncounterJournal.GetLootInfoByIndex
16,C_FriendList.DelIgnoreByIndex
16,C_FriendList.RemoveFriendByIndex
16,C_Garrison.GetCompleteTalent
16,C_Garrison.GetMissionName
16,C_GossipInfo.GetText
16,C_LossOfControl.GetActiveLossOfControlDataCount
16,C_MythicPlus.GetWeeklyBestForMap
16,C_PaperDollInfo.OffhandHasWeapon
16,C_PetBattles.ForfeitGame
16,C_PetBattles.GetPetType
16,C_PetJournal.SetAbility
16,C_PvP.GetWarModeRewardBonus
16,C_TalkingHead.GetCurrentLineInfo
16,C_TradeSkillUI.ClearRecipeCategoryFilter
16,C_TradeSkillUI.GetFilteredRecipeIDs
16,C_TradeSkillUI.GetOnlyShowSkillUpRecipes
16,C_TradeSkillUI.GetSubCategories
16,CanGuildRemove
16,CanSolveArtifact
16,CancelEmote
16,CombatLogClearEntries
16,DisableAllAddOns
16,GetActionBarToggles
16,GetBattlefieldTimeWaited
16,GetInspectArenaData
16,GetLFGCompletionReward
16,GetPetTimeRemaining
16,GetQuestLogSpecialItemCooldown
16,GetRewardXP
16,GetStatisticsCategoryList
16,GetTaxiMapID
16,GetTrainerServiceCost
16,GetWorldElapsedTimers
16,GuildControlSetRank
16,IsMasterLooter
16,ItemAddedToArtifact
16,SetFactionInactive
16,SetMacroSpell
16,SetOverrideBindingMacro
16,UnitGetAvailableRoles
15,C_ArtifactUI.GetPowers
15,C_ArtifactUI.IsEquippedArtifactMaxed
15,C_AzeriteItem.IsAzeriteItemEnabled
15,C_Calendar.EventGetInvite
15,C_Club.EditMessage
15,C_Club.GetMessageInfo
15,C_CovenantCallings.RequestCallings
15,C_CurrencyInfo.GetAzeriteCurrencyID
15,C_EquipmentSet.DeleteEquipmentSet
15,C_FriendList.AddOrRemoveFriend
15,C_Garrison.GetCompleteMissions
15,C_Garrison.GetFollowerLink
15,C_Garrison.HasGarrison
15,C_GossipInfo.CloseGossip
15,C_Item.GetItemIconByID
15,C_Item.GetItemInventoryTypeByID
15,C_Item.IsItemDataCachedByID
15,C_LFGList.GetActivityGroupInfo
15,C_LFGList.GetNumApplications
15,C_LFGList.SetSearchToActivity
15,C_MountJournal.GetCollectedFilterSetting
15,C_PetBattles.GetNumAuras
15,C_PetBattles.GetPVPMatchmakingInfo
15,C_PvP.CanToggleWarMode
15,C_Soulbinds.GetConduitCollectionData
15,C_Spell.IsSpellDataCached
15,C_ToyBox.SetUnusableShown
15,C_Transmog.GetSlotInfo
15,C_TransmogSets.GetAllSets
15,C_UIWidgetManager.GetIconAndTextWidgetVisualizationInfo
15,CastSpell
15,FindBaseSpellByID
15,GetInventoryAlertStatus
15,GetNumSockets
15,GetSpellLevelLearned
15,GetTempShapeshiftBarIndex
15,GetVoidTransferWithdrawalInfo
15,GuildUninvite
15,HasTempShapeshiftActionBar
15,HasWandEquipped
15,InGuildParty
15,IsActiveQuestTrivial
15,IsChatAFK
15,IsChatDND
15,IsVeteranTrialAccount
15,ItemTextGetText
15,PetDismiss
15,SellCursorItem
15,SetChatWindowSavedDimensions
15,SetDungeonDifficultyID
15,SetFactionActive
15,SetLootThreshold
15,SetMacroItem
15,TurnOrActionStop
15,UnitHasRelicSlot
15,UnitLeadsAnyGroup
14,C_AuctionHouse.GetAuctionItemSubClasses
14,C_CampaignInfo.GetCampaignInfo
14,C_ChallengeMode.GetDeathCount
14,C_ChallengeMode.GetOverallDungeonScore
14,C_EquipmentSet.IgnoreSlotForSave
14,C_EquipmentSet.ModifyEquipmentSet
14,C_FriendList.GetSelectedFriend
14,C_Garrison.GetClassSpecCategoryInfo
14,C_Garrison.GetFollowerAbilities
14,C_Garrison.GetOwnedBuildingInfo
14,C_GuildInfo.CanViewOfficerNote
14,C_Item.GetItemQuality
14,C_LFGList.ClearSearchTextFields
14,C_LFGList.GetAvailableRoles
14,C_LFGList.HasActiveEntryInfo
14,C_Map.GetUserWaypoint
14,C_MountJournal.GetMountFromSpell
14,C_MountJournal.SetAllSourceFilters
14,C_MythicPlus.GetSeasonBestAffixScoreInfoForMap
14,C_MythicPlus.GetWeeklyChestRewardLevel
14,C_PetBattles.IsPlayerNPC
14,C_QuestLog.CanAbandonQuest
14,C_QuestLog.GetNumWorldQuestWatches
14,C_QuestLog.GetRequiredMoney
14,C_QuestLog.IsUnitOnQuest
14,C_ReportSystem.OpenReportPlayerDialog
14,C_Soulbinds.GetConduitCollection
14,C_SpecializationInfo.GetSpellsDisplay
14,C_ToyBox.GetNumFilteredToys
14,C_TradeSkillUI.ClearRecipeSourceTypeFilter
14,C_TradeSkillUI.GetOnlyShowMakeableRecipes
14,C_TransmogCollection.GetAppearanceSourceDrops
14,C_UIWidgetManager.GetAllWidgetsBySetID
14,CanWithdrawGuildBankMoney
14,DeclineQuest
14,DestroyTotem
14,ExpandAllFactionHeaders
14,GetAddOnOptionalDependencies
14,GetChatTypeIndex
14,GetGuildRosterSelection
14,GetInventoryItemBroken
14,GetMaximumExpansionLevel
14,GetNumBattlegroundTypes
14,GetNumRewardCurrencies
14,GetObjectIconTextureCoords
14,GetPetActionsUsable
14,GetPvpTalentLink
14,GetRangedHaste
14,IsQuestLogSpecialItemInRange
14,IsTrackedAchievement
14,ItemTextGetItem
14,Quit
14,SaveView
14,SetBattlefieldScoreFaction
14,SetChatWindowUninteractable
14,SetEveryoneIsAssistant
14,UnitInOtherParty
14,UnitVehicleSeatCount
14,UnitWidgetSet
13,AcceptTrade
13,BNGetFriendInviteInfo
13,BNIsFriend
13,C_AuctionHouse.GetItemKeyInfo
13,C_AzeriteItem.IsAzeriteItemAtMaxLevel
13,C_Calendar.GetNumInvites
13,C_ChatInfo.SwapChatChannelsByChannelIndex
13,C_CurrencyInfo.GetCurrencyIDFromLink
13,C_FriendList.GetSelectedIgnore
13,C_GuildInfo.GetGuildRankOrder
13,C_Heirloom.GetHeirloomInfo
13,C_IslandsQueue.GetIslandsWeeklyQuestID
13,C_LFGList.CancelApplication
13,C_Map.GetMapArtLayerTextures
13,C_MountJournal.SetSearch
13,C_NewItems.ClearAll
13,C_PetJournal.GetPetAbilityInfo
13,C_PetJournal.GetPetInfoByItemID
13,C_PlayerInfo.GetPlayerMythicPlusRatingSummary
13,C_PvP.IsBattleground
13,C_PvP.ToggleWarMode
13,C_ReportSystem.CanReportPlayer
13,C_Social.IsSocialEnabled
13,C_TaskQuest.GetQuestTimeLeftSeconds
13,C_TradeSkillUI.ClearInventorySlotFilter
13,C_TradeSkillUI.GetRecipeTools
13,C_TradeSkillUI.SetRecipeCategoryFilter
13,CanEditGuildInfo
13,EJ_GetLootFilter
13,EquipCursorItem
13,GetActiveQuestID
13,GetAutoCompletePresenceID
13,GetBattlefieldEstimatedWaitTime
13,GetChatWindowSavedPosition
13,GetComparisonAchievementPoints
13,GetContainerFreeSlots
13,GetFrameCPUUsage
13,GetInviteConfirmationInfo
13,GetItemInventorySlotInfo
13,GetNumQuestCurrencies
13,GetOverrideBarSkin
13,GetSortBagsRightToLeft
13,GetSpellPenetration
13,GetUnitPowerBarTextureInfo
13,RemoveChatWindowChannel
13,RetrieveCorpse
13,SetModifiedClick
13,UnitPowerBarTimerInfo
12,BNFeaturesEnabled
12,BNSetFriendNote
12,C_ArtifactUI.Clear
12,C_ArtifactUI.GetNumRelicSlots
12,C_ArtifactUI.GetRelicInfo
12,C_AzeriteEmpoweredItem.IsPowerAvailableForSpec
12,C_Calendar.CloseEvent
12,C_Calendar.OpenEvent
12,C_CampaignInfo.IsCampaignQuest
12,C_ChallengeMode.GetSpecificDungeonOverallScoreRarityColor
12,C_FriendList.SetFriendNotesByIndex
12,C_FriendList.SetSelectedFriend
12,C_FriendList.SetSelectedIgnore
12,C_FriendList.SortWho
12,C_Garrison.GetFollowerAbilityCounterMechanicInfo
12,C_Garrison.GetFollowerInfoForBuilding
12,C_Garrison.RequestClassSpecCategoryInfo
12,C_Item.GetItemID
12,C_Item.GetItemInventoryType
12,C_LFGList.GetAvailableLanguageSearchFilter
12,C_LFGList.UpdateListing
12,C_MountJournal.SetIsFavorite
12,C_PartyInfo.DoCountdown
12,C_PlayerInfo.GetClass
12,C_PvP.IsPVPMap
12,C_QuestLine.GetQuestLineQuests
12,C_QuestLog.GetNextWaypointText
12,C_QuestLog.GetQuestIDForWorldQuestWatchIndex
12,C_QuestLog.IsQuestBounty
12,C_StorePublic.IsDisabledByParentalControls
12,C_TradeSkillUI.GetRecipeDescription
12,C_TradeSkillUI.GetTradeSkillLineForRecipe
12,C_TradeSkillUI.GetTradeSkillTexture
12,C_TradeSkillUI.SetRecipeItemNameFilter
12,C_UIWidgetManager.GetStatusBarWidgetVisualizationInfo
12,C_WeeklyRewards.GetExampleRewardItemHyperlinks
12,C_WeeklyRewards.HasAvailableRewards
12,CanUseVoidStorage
12,CancelItemTempEnchantment
12,ClearSendMail
12,CloseTaxiMap
12,DeclineName
12,DoMasterLootRoll
12,DropItemOnUnit
12,GetCurrentRegionName
12,GetDailyQuestsCompleted
12,GetMonitorAspectRatio
12,GetNumCompletedAchievements
12,GetNumDeclensionSets
12,GetNumUnspentTalents
12,GetQuestLogSpellLink
12,HideRepairCursor
12,IsAvailableQuestTrivial
12,IsCharacterNewlyBoosted
12,IsPetActive
12,IsTalentSpell
12,ItemTextGetPage
12,ItemTextHasNextPage
12,ListChannelByName
12,MoveViewOutStart
12,RequestRatedInfo
12,RespondToInviteConfirmation
12,SetBindingMacro
12,SetChatWindowLocked
12,SetFocusedAchievement
12,Sound_GameSystem_GetNumOutputDrivers
12,Sound_GameSystem_GetOutputDriverNameByIndex
11,BNGetSelectedFriend
11,C_AdventureJournal.CanBeShown
11,C_AzeriteEmpoweredItem.HasAnyUnselectedPowers
11,C_Calendar.EventSetDate
11,C_Calendar.EventSetDescription
11,C_Calendar.EventSetTitle
11,C_Calendar.GetHolidayInfo
11,C_ChallengeMode.RequestLeaders
11,C_Club.GetMemberInfo
11,C_Club.GetStreams
11,C_DeathInfo.GetCorpseMapPosition
11,C_EquipmentSet.PickupEquipmentSet
11,C_Garrison.GetFollowerLinkByID
11,C_Garrison.GetFollowerStatus
11,C_Garrison.GetOwnedBuildingInfoAbbrev
11,C_Heirloom.IsItemHeirloom
11,C_Item.IsItemKeystoneByID
11,C_LFGList.GetNumInvitedApplicantMembers
11,C_MythicPlus.GetRewardLevelForDifficultyLevel
11,C_MythicPlus.GetSeasonBestForMap
11,C_PetJournal.IsJournalUnlocked
11,C_PetJournal.SetPetSortParameter
11,C_PvP.IsRatedArena
11,C_QuestLog.IsQuestTrivial
11,C_ToyBox.GetNumToys
11,C_TradeSkillUI.GetOptionalReagentInfo
11,C_TradeSkillUI.IsDataSourceChanging
11,C_TradeSkillUI.SetRecipeRepeatCount
11,C_TransmogCollection.GetCategoryCollectedCount
11,C_TransmogCollection.GetCategoryTotal
11,C_ZoneAbility.GetActiveAbilities
11,EnableAllAddOns
11,FactionToggleAtWar
11,GetBackpackAutosortDisabled
11,GetClickFrame
11,GetCombatRatingBonusForCombatRatingValue
11,GetCritChanceProvidesParryEffect
11,GetCurrentScaledResolution
11,GetGreetingText
11,GetGuildLogoInfo
11,GetItemSetInfo
11,GetLatestCompletedAchievements
11,GetMerchantCurrencies
11,GetNetIpTypes
11,GetNumGuildEvents
11,GetQuestCurrencyID
11,GetRealmID
11,GetRewardMoney
11,GetRewardSpell
11,GetVoidItemHyperlinkString
11,IsRaidMarkerActive
11,MoveForwardStart
11,MoveViewInStart
11,QueryGuildBankLog
11,SetChatWindowAlpha
11,SetChatWindowColor
11,SetItemSearch
11,SetLegacyRaidDifficultyID
11,SetSelectedDisplayChannel
11,SetTrainerServiceTypeFilter
11,ShowRepairCursor
11,TaxiGetNodeSlot
11,TaxiNodeCost
11,ToggleSheath
11,UnitVehicleSkin
10,AddAutoQuestPopUp
10,AddChatWindowChannel
10,ArchaeologyMapUpdateAll
10,AutoStoreGuildBankItem
10,BNRequestInviteFriend
10,C_AuctionHouse.GetItemSearchResultInfo
10,C_AuctionHouse.PostCommodity
10,C_AuctionHouse.PostItem
10,C_AzeriteEmpoweredItem.IsHeartOfAzerothEquipped
10,C_AzeriteEssence.GetEssences
10,C_BlackMarket.GetHotItem
10,C_CampaignInfo.GetCampaignChapterInfo
10,C_ClassTrial.IsClassTrialCharacter
10,C_EquipmentSet.ClearIgnoredSlotsForSave
10,C_EquipmentSet.GetIgnoredSlots
10,C_EquipmentSet.UnignoreSlotForSave
10,C_Garrison.GetFollowerAbilityIcon
10,C_Garrison.GetMissionSuccessChance
10,C_Garrison.GetPlots
10,C_LFGList.CanCreateQuestGroup
10,C_LFGList.GetAvailableCategories
10,C_LFGList.GetNumApplicants
10,C_Map.GetFallbackWorldMapID
10,C_Map.HasUserWaypoint
10,C_MythicPlus.GetCurrentSeason
10,C_MythicPlus.GetRewardLevelFromKeystoneLevel
10,C_MythicPlus.IsWeeklyRewardAvailable
10,C_Navigation.GetDistance
10,C_PetJournal.PetIsSummonable
10,C_PvP.GetMatchPVPStatColumns
10,C_QuestLine.GetAvailableQuestLines
10,C_QuestLog.GetNumQuestObjectives
10,C_SocialQueue.GetGroupQueues
10,C_Soulbinds.ActivateSoulbind
10,C_SummonInfo.GetSummonConfirmSummoner
10,C_ToyBox.PickupToyBoxItem
10,C_TradeSkillUI.GetTradeSkillDisplayName
10,C_TradeSkillUI.SetInventorySlotFilter
10,C_TradeSkillUI.SetOnlyShowLearnedRecipes
10,C_TradeSkillUI.SetOnlyShowUnlearnedRecipes
10,C_TradeSkillUI.SetRecipeItemLevelFilter
10,C_Transmog.SetPending
10,C_TransmogCollection.GetAppearanceInfoBySource
10,C_TransmogCollection.GetIllusions
10,C_TransmogCollection.GetOutfits
10,C_TransmogCollection.PlayerHasTransmogItemModifiedAppearance
10,C_TransmogSets.GetSourcesForSlot
10,C_VoiceChat.IsLoggedIn
10,CanGuildDemote
10,CanGuildPromote
10,CancelShapeshiftForm
10,ClickVoidTransferDepositSlot
10,CloseMerchant
10,CombatTextSetActiveUnit
10,DeathRecap_GetEvents
10,EjectPassengerFromSeat
10,GetAttackPowerForStat
10,GetBankAutosortDisabled
10,GetContainerItemPurchaseInfo
10,GetGuildBankMoneyTransaction
10,GetGuildRewardInfo
10,GetLFGCompletionRewardItem
10,GetNextPendingInviteConfirmation
10,GetNumGuildBankMoneyTransactions
10,GetPVPYesterdayStats
10,GetQuestLogTimeLeft
10,GetRewardTitle
10,GetScriptCPUUsage
10,GetSendMailPrice
10,GetServerExpansionLevel
10,GetWorldPVPQueueStatus
10,HasBonusActionBar
10,IsOutOfBounds
10,IsRestrictedAccount
10,IsTradeskillTrainer
10,ItemTextGetCreator
10,ItemTextGetMaterial
10,ItemTextNextPage
10,MoveBackwardStart
